x,y,z,nx,ny,nz
7.341570258140563965e-01,1.243259981274604797e-01,-3.549399971961975098e-02,4.879829883575439453e-01,8.728529810905456543e-01,-6.789999897591769695e-04
-8.139199763536453247e-02,-5.303170084953308105e-01,-1.027889996767044067e-01,-9.987829923629760742e-01,0.000000000000000000e+00,4.931100085377693176e-02
9.543900191783905029e-02,-1.531610041856765747e-01,-1.510140001773834229e-01,7.724729776382446289e-01,0.000000000000000000e+00,-6.350470185279846191e-01
1.981389969587326050e-01,-6.552379727363586426e-01,2.941749989986419678e-01,9.881299734115600586e-02,0.000000000000000000e+00,-9.951059818267822266e-01
-6.628700345754623413e-02,-5.182210206985473633e-01,-4.331399872899055481e-02,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.399250030517578125e-01,1.332480013370513916e-01,-7.606000173836946487e-03,4.360000137239694595e-03,0.000000000000000000e+00,-9.999909996986389160e-01
-7.361699640750885010e-02,6.928939819335937500e-01,-1.361429989337921143e-01,-9.486510157585144043e-01,0.000000000000000000e+00,-3.163250088691711426e-01
3.037909865379333496e-01,1.720360070466995239e-01,1.641100086271762848e-02,5.064399912953376770e-02,0.000000000000000000e+00,9.987170100212097168e-01
3.996909856796264648e-01,1.059300005435943604e-01,9.674999862909317017e-03,7.600899785757064819e-02,0.000000000000000000e+00,9.971070289611816406e-01
2.269000047817826271e-03,-4.563690125942230225e-01,2.865389883518218994e-01,0.000000000000000000e+00,4.644150137901306152e-01,8.856179714202880859e-01
-2.678699977695941925e-02,-6.296020150184631348e-01,2.749199979007244110e-02,-1.239999983226880431e-04,0.000000000000000000e+00,1.000000000000000000e+00
-1.439199969172477722e-02,9.007710218429565430e-01,-1.543470025062561035e-01,0.000000000000000000e+00,5.274339914321899414e-01,-8.495960235595703125e-01
1.000590026378631592e-01,5.135750174522399902e-01,-6.503599882125854492e-02,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-5.899800062179565430e-01,1.664999988861382008e-03,2.438999945297837257e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.210689961910247803e-01,4.453000053763389587e-02,7.005999796092510223e-03,1.170469969511032104e-01,-9.931259751319885254e-01,0.000000000000000000e+00
7.775520086288452148e-01,5.880999844521284103e-03,-4.177699983119964600e-02,-7.941299676895141602e-02,0.000000000000000000e+00,-9.968420267105102539e-01
1.990160048007965088e-01,-6.448979973793029785e-01,-1.004800014197826385e-02,-3.124899975955486298e-02,0.000000000000000000e+00,-9.995120167732238770e-01
-1.305700000375509262e-02,-6.937080025672912598e-01,1.158469989895820618e-01,-9.950550198554992676e-01,1.400000019202707335e-05,9.932000190019607544e-02
8.375299721956253052e-02,6.486870050430297852e-01,-1.573490053415298462e-01,0.000000000000000000e+00,1.157379969954490662e-01,-9.932799935340881348e-01
-4.705199971795082092e-02,-3.709360063076019287e-01,-1.567759960889816284e-01,0.000000000000000000e+00,-1.664859950542449951e-01,-9.860439896583557129e-01
-7.421000301837921143e-02,-2.676579952239990234e-01,-1.202439963817596436e-01,-9.901970028877258301e-01,-1.396780014038085938e-01,9.999999747378751636e-06
9.125600010156631470e-02,-3.179610073566436768e-01,-9.068600088357925415e-02,9.928299784660339355e-01,-1.195380017161369324e-01,-2.400000084890052676e-05
1.880529969930648804e-01,2.227330058813095093e-01,2.228000015020370483e-02,5.064399912953376770e-02,0.000000000000000000e+00,9.987170100212097168e-01
-2.193300053477287292e-02,6.470919847488403320e-01,2.749199979007244110e-02,-1.349999947706237435e-04,0.000000000000000000e+00,1.000000000000000000e+00
-3.685800135135650635e-01,1.924320012331008911e-01,-1.075599994510412216e-02,2.288600057363510132e-02,0.000000000000000000e+00,-9.997379779815673828e-01
-8.044800162315368652e-02,-5.127459764480590820e-01,-1.156599968671798706e-01,-9.484530091285705566e-01,0.000000000000000000e+00,-3.169170022010803223e-01
-6.397999823093414307e-03,-5.049030184745788574e-01,1.825409978628158569e-01,-9.950540065765380859e-01,-1.299999985349131748e-05,9.933499991893768311e-02
9.989900141954421997e-02,1.033739969134330750e-01,2.508299984037876129e-02,2.525799907743930817e-02,0.000000000000000000e+00,9.996809959411621094e-01
1.891849935054779053e-01,-6.148040294647216797e-01,2.222299948334693909e-02,5.064300075173377991e-02,0.000000000000000000e+00,9.987170100212097168e-01
1.035180017352104187e-01,-7.889799773693084717e-02,2.499200031161308289e-02,2.524800039827823639e-02,1.999999994950485416e-06,9.996809959411621094e-01
-6.628700345754623413e-02,-6.027020215988159180e-01,-1.009299978613853455e-02,-1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-7.132679820060729980e-01,7.253800332546234131e-02,-2.167000062763690948e-02,4.138699918985366821e-02,0.000000000000000000e+00,-9.991430044174194336e-01
-2.437559962272644043e-01,-6.673030257225036621e-01,3.075740039348602295e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00
1.016839966177940369e-01,-9.145300090312957764e-02,-1.429300010204315186e-01,9.486730098724365234e-01,0.000000000000000000e+00,-3.162580132484436035e-01
8.463600277900695801e-02,-3.192139863967895508e-01,2.546899951994419098e-02,2.524900063872337341e-02,9.999999974752427079e-07,9.996809959411621094e-01
1.000590026378631592e-01,6.875010132789611816e-01,-2.662399969995021820e-02,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
8.599999709986150265e-04,-5.908799767494201660e-01,-1.077329963445663452e-01,0.000000000000000000e+00,-2.667320072650909424e-01,-9.637709856033325195e-01
-1.098370030522346497e-01,1.986649930477142334e-01,2.748000063002109528e-02,-1.429999974789097905e-04,-0.000000000000000000e+00,1.000000000000000000e+00
-4.931429922580718994e-01,2.553089857101440430e-01,-1.264400035142898560e-02,-4.721409976482391357e-01,8.815209865570068359e-01,1.689000055193901062e-03
1.896310001611709595e-01,3.855240046977996826e-01,-9.754999540746212006e-03,-3.124899975955486298e-02,0.000000000000000000e+00,-9.995120167732238770e-01
4.255790114402770996e-01,2.658280134201049805e-01,7.701000198721885681e-03,7.600899785757064819e-02,-0.000000000000000000e+00,9.971070289611816406e-01
6.573999673128128052e-02,4.017800092697143555e-02,2.594600059092044830e-02,2.525799907743930817e-02,0.000000000000000000e+00,9.996809959411621094e-01
1.000590026378631592e-01,7.425360083580017090e-01,-9.522000327706336975e-03,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
9.571699798107147217e-02,-2.379740029573440552e-01,-1.506759971380233765e-01,7.724729776382446289e-01,0.000000000000000000e+00,-6.350470185279846191e-01
-1.567300036549568176e-02,2.350749969482421875e-01,4.390799999237060547e-02,0.000000000000000000e+00,-3.033100068569183350e-02,9.995399713516235352e-01
5.137550234794616699e-01,1.461959928274154663e-01,-2.383200079202651978e-02,-5.533999949693679810e-02,-0.000000000000000000e+00,-9.984679818153381348e-01
2.732099965214729309e-02,-1.537930071353912354e-01,2.438999945297837257e-03,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.247860193252563477e-01,1.413549929857254028e-01,-1.817500032484531403e-02,3.676399961113929749e-02,0.000000000000000000e+00,-9.993240237236022949e-01
-4.428299888968467712e-02,-4.256690144538879395e-01,-1.471509933471679688e-01,0.000000000000000000e+00,-1.917379945516586304e-01,-9.814460277557373047e-01
1.166009977459907532e-01,-5.563420057296752930e-01,2.455800026655197144e-02,5.529710054397583008e-01,8.331980109214782715e-01,-2.130999928340315819e-03
8.106610178947448730e-01,-4.791999980807304382e-02,-3.426599875092506409e-02,1.517840027809143066e-01,0.000000000000000000e+00,9.884139895439147949e-01
7.659760117530822754e-01,8.002500236034393311e-02,-4.085500165820121765e-02,-7.941299676895141602e-02,0.000000000000000000e+00,-9.968420267105102539e-01
1.000590026378631592e-01,5.845040082931518555e-01,-2.976400032639503479e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.940579950809478760e-01,-7.245600223541259766e-01,3.037000000476837158e-01,9.881400316953659058e-02,0.000000000000000000e+00,-9.951059818267822266e-01
3.775539994239807129e-01,5.241300165653228760e-02,1.136200036853551865e-02,7.600899785757064819e-02,0.000000000000000000e+00,9.971070289611816406e-01
4.454030096530914307e-01,3.015800006687641144e-02,-1.000799983739852905e-02,-1.194930002093315125e-01,-9.928349852561950684e-01,-1.140000022132880986e-04
-2.044299989938735962e-02,-2.616670131683349609e-01,-1.707450002431869507e-01,-9.999999974752427079e-07,-9.012900292873382568e-02,-9.959300160408020020e-01
-9.409000165760517120e-03,-4.851700067520141602e-01,2.988019883632659912e-01,0.000000000000000000e+00,3.134100139141082764e-01,9.496179819107055664e-01
1.106280013918876648e-01,-5.621539950370788574e-01,-8.062600344419479370e-02,9.987940192222595215e-01,2.700000004551839083e-05,4.908899962902069092e-02
-2.165649980306625366e-01,1.791339963674545288e-01,2.594299986958503723e-02,-2.554799988865852356e-02,0.000000000000000000e+00,9.996740221977233887e-01
1.078089997172355652e-01,2.436860054731369019e-01,-1.245570033788681030e-01,9.486730098724365234e-01,0.000000000000000000e+00,-3.162580132484436035e-01
-2.472240030765533447e-01,-6.968659758567810059e-01,2.996650040149688721e-01,-9.904299676418304443e-02,0.000000000000000000e+00,-9.950829744338989258e-01
-1.707230061292648315e-01,-6.514880061149597168e-01,-7.880000397562980652e-03,8.995000272989273071e-03,0.000000000000000000e+00,-9.999600052833557129e-01
8.490859866142272949e-01,-3.458600118756294250e-02,-4.016600176692008972e-02,1.517840027809143066e-01,0.000000000000000000e+00,9.884139895439147949e-01
4.850780069828033447e-01,2.540940046310424805e-01,-2.224200032651424408e-02,-5.533999949693679810e-02,0.000000000000000000e+00,-9.984679818153381348e-01
-4.258800148963928223e-01,1.059390008449554443e-01,-1.206799969077110291e-02,2.288299985229969025e-02,9.999999974752427079e-07,-9.997379779815673828e-01
-5.579400062561035156e-02,-3.982079923152923584e-01,1.185700017958879471e-02,-9.901999831199645996e-01,-1.396590024232864380e-01,0.000000000000000000e+00
-6.628700345754623413e-02,4.076789915561676025e-01,-2.100400067865848541e-02,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.082900196313858032e-02,-2.164099924266338348e-02,-1.145239993929862976e-01,-9.485890269279479980e-01,0.000000000000000000e+00,-3.165099918842315674e-01
-4.724430143833160400e-01,4.666199907660484314e-02,-1.329100038856267929e-02,2.750799991190433502e-02,0.000000000000000000e+00,-9.996219873428344727e-01
-2.616319954395294189e-01,-6.956040263175964355e-01,3.075740039348602295e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00
-1.789070069789886475e-01,-6.235259771347045898e-01,2.690500020980834961e-02,-2.554499916732311249e-02,0.000000000000000000e+00,9.996740221977233887e-01
-2.327760010957717896e-01,6.795000284910202026e-02,-8.519000373780727386e-03,1.362000033259391785e-02,0.000000000000000000e+00,-9.999070167541503906e-01
5.701199918985366821e-02,4.692089855670928955e-01,-1.684570014476776123e-01,0.000000000000000000e+00,1.078900042921304703e-02,-9.999420046806335449e-01
1.038300022482872009e-01,-6.926029920578002930e-01,3.075740039348602295e-01,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.545199871063232422e-02,-4.196169972419738770e-01,-1.483329981565475464e-01,0.000000000000000000e+00,-1.917379945516586304e-01,-9.814460277557373047e-01
1.000590026378631592e-01,6.045969724655151367e-01,-7.362899929285049438e-02,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
9.506099671125411987e-02,7.132949829101562500e-01,2.520599961280822754e-02,2.528700046241283417e-02,-0.000000000000000000e+00,9.996799826622009277e-01
-6.896899640560150146e-02,-1.381780058145523071e-01,2.438999945297837257e-03,0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00
6.020300090312957764e-02,-6.443920135498046875e-01,2.608600072562694550e-02,2.525799907743930817e-02,-3.000000106112565845e-06,9.996809959411621094e-01
7.565000094473361969e-03,3.426100015640258789e-01,4.422799870371818542e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000590026378631592e-01,6.782299876213073730e-01,-9.617599844932556152e-02,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.072470024228096008e-01,4.091799855232238770e-01,-7.048299908638000488e-02,9.131119847297668457e-01,-0.000000000000000000e+00,4.077090024948120117e-01
6.952100247144699097e-02,8.710719943046569824e-01,-3.127399832010269165e-02,9.720219969749450684e-01,2.348909974098205566e-01,2.400000084890052676e-05
3.287999890744686127e-03,-6.557379961013793945e-01,2.714270055294036865e-01,9.898679852485656738e-01,0.000000000000000000e+00,1.419910043478012085e-01
9.661699831485748291e-02,1.761350035667419434e-01,-1.369199994951486588e-02,1.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
1.909900084137916565e-02,-6.916270256042480469e-01,2.941449880599975586e-01,-2.801060080528259277e-01,-9.599689841270446777e-01,-0.000000000000000000e+00
1.310369968414306641e-01,-5.733990073204040527e-01,2.429700084030628204e-02,2.526200003921985626e-02,-0.000000000000000000e+00,9.996809959411621094e-01
-6.772699952125549316e-02,-6.402429938316345215e-01,2.748600021004676819e-02,-1.449999981559813023e-04,-1.999999994950485416e-06,1.000000000000000000e+00
7.902599871158599854e-02,-4.746409952640533447e-01,-1.371150016784667969e-01,-0.000000000000000000e+00,-2.168789952993392944e-01,-9.761980175971984863e-01
8.269519805908203125e-01,-6.583000067621469498e-03,-4.574700072407722473e-02,-8.541700243949890137e-02,0.000000000000000000e+00,-9.963449835777282715e-01
-1.937199942767620087e-02,8.164569735527038574e-01,2.265900000929832458e-02,0.000000000000000000e+00,9.635400027036666870e-02,9.953470230102539062e-01
-5.669299885630607605e-02,-5.697640180587768555e-01,3.075740039348602295e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00
-5.338599905371665955e-02,-2.736980020999908447e-01,-1.652729958295822144e-01,-7.724620103836059570e-01,0.000000000000000000e+00,-6.350600123405456543e-01
-9.076799750328063965e-01,3.101900033652782440e-02,-3.107799962162971497e-02,5.525700002908706665e-02,0.000000000000000000e+00,-9.984719753265380859e-01
-1.830600015819072723e-02,-5.127329826354980469e-01,-1.283850073814392090e-01,0.000000000000000000e+00,-2.418649941682815552e-01,-9.703099727630615234e-01
-8.137000203132629395e-01,4.899999839835800231e-05,-2.620599977672100067e-02,5.064500123262405396e-02,0.000000000000000000e+00,-9.987170100212097168e-01
-9.210850000381469727e-01,-8.751799911260604858e-02,-3.181999921798706055e-02,5.525700002908706665e-02,0.000000000000000000e+00,-9.984719753265380859e-01
-6.470400094985961914e-02,-5.499399825930595398e-02,-1.515049934387207031e-01,-7.724620103836059570e-01,0.000000000000000000e+00,-6.350600123405456543e-01
7.999179959297180176e-01,8.755999803543090820e-02,-3.875200077891349792e-02,4.879580140113830566e-01,8.728669881820678711e-01,-3.549999964889138937e-04
-7.929299771785736084e-02,-1.711200028657913208e-01,-7.580400258302688599e-02,-9.131770133972167969e-01,0.000000000000000000e+00,4.075630009174346924e-01
-6.628700345754623413e-02,7.488799840211868286e-02,-2.130299992859363556e-02,-1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-1.143260002136230469e-01,-6.771699786186218262e-01,2.747900038957595825e-02,-1.429999974789097905e-04,0.000000000000000000e+00,1.000000000000000000e+00
8.418470025062561035e-01,2.100500091910362244e-02,-3.905500099062919617e-02,1.517840027809143066e-01,0.000000000000000000e+00,9.884139895439147949e-01
-7.305999845266342163e-02,6.134179830551147461e-01,-1.378120034933090210e-01,-9.487680196762084961e-01,1.700000029813963920e-05,-3.159750103950500488e-01
-3.902300074696540833e-02,-5.210450291633605957e-01,-6.671400368213653564e-02,-5.465890169143676758e-01,8.374009728431701660e-01,0.000000000000000000e+00
6.104670166969299316e-01,-1.996000064536929131e-03,-9.560000151395797729e-03,1.013249978423118591e-01,0.000000000000000000e+00,9.948530197143554688e-01
-8.835899829864501953e-02,-1.673240065574645996e-01,8.802999742329120636e-03,-9.902120232582092285e-01,-1.395670026540756226e-01,-1.485000015236437321e-03
3.453879952430725098e-01,1.309649944305419922e-01,-1.543799974024295807e-02,-4.329200088977813721e-02,0.000000000000000000e+00,-9.990620017051696777e-01
9.661699831485748291e-02,-5.385699868202209473e-01,-1.829499937593936920e-02,1.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
9.508799761533737183e-02,-1.452250033617019653e-01,-1.783490031957626343e-01,0.000000000000000000e+00,-3.893600031733512878e-02,-9.992420077323913574e-01
-7.346300035715103149e-02,4.418500065803527832e-01,-1.366070061922073364e-01,-9.486119747161865234e-01,-0.000000000000000000e+00,-3.164409995079040527e-01
3.791289925575256348e-01,1.107570007443428040e-01,-1.689999923110008240e-02,-4.329200088977813721e-02,0.000000000000000000e+00,-9.990620017051696777e-01
2.350829988718032837e-01,-7.055559754371643066e-01,3.075740039348602295e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.421999841928482056e-03,2.688100002706050873e-02,-1.919669955968856812e-01,-1.731510013341903687e-01,-0.000000000000000000e+00,-9.848949909210205078e-01
-8.404999971389770508e-03,-5.124700069427490234e-01,3.054409921169281006e-01,0.000000000000000000e+00,1.547860056161880493e-01,9.879480004310607910e-01
-8.606740236282348633e-01,-2.270000055432319641e-02,-2.858800068497657776e-02,5.064500123262405396e-02,0.000000000000000000e+00,-9.987170100212097168e-01
-2.056050002574920654e-01,-6.305419802665710449e-01,2.955229878425598145e-01,-9.904299676418304443e-02,0.000000000000000000e+00,-9.950829744338989258e-01
-6.177759766578674316e-01,1.694999984465539455e-03,2.438999945297837257e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.628700345754623413e-02,9.336999617516994476e-03,-7.681999821215867996e-03,-1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.390190064907073975e-01,-6.825079917907714844e-01,-1.077300030738115311e-02,-0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.469180107116699219e-01,1.569380015134811401e-01,-2.020199969410896301e-02,-4.932599887251853943e-02,-0.000000000000000000e+00,-9.987829923629760742e-01
2.883999980986118317e-02,-4.067400097846984863e-01,9.309700131416320801e-02,9.898890256881713867e-01,3.000000106112565845e-06,1.418450027704238892e-01
5.223519802093505859e-01,2.427379935979843140e-01,-1.514000003226101398e-03,4.879879951477050781e-01,8.728500008583068848e-01,6.199999916134402156e-05
-4.618049860000610352e-01,3.291000053286552429e-02,2.438999945297837257e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.264149934053421021e-01,-6.825079917907714844e-01,-1.087000011466443539e-03,-0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
7.213900238275527954e-02,-4.767079949378967285e-01,-1.174100022763013840e-02,9.928259849548339844e-01,-1.195719987154006958e-01,0.000000000000000000e+00
-1.209599971771240234e-01,6.379300355911254883e-02,1.292700041085481644e-02,-9.901909828186035156e-01,-1.397179961204528809e-01,-0.000000000000000000e+00
-3.096530139446258545e-01,1.083109974861145020e-01,2.356399968266487122e-02,-2.554799988865852356e-02,0.000000000000000000e+00,9.996740221977233887e-01
-3.816799819469451904e-02,1.073599979281425476e-01,2.748999930918216705e-02,-1.429999974789097905e-04,-0.000000000000000000e+00,1.000000000000000000e+00
8.300480246543884277e-01,1.402099989354610443e-02,-3.724300116300582886e-02,1.517840027809143066e-01,0.000000000000000000e+00,9.884139895439147949e-01
-2.134899981319904327e-02,5.730969905853271484e-01,3.277499973773956299e-02,-9.950529932975769043e-01,0.000000000000000000e+00,9.934499859809875488e-02
-6.628700345754623413e-02,-1.999280005693435669e-01,-1.622899994254112244e-02,-1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.024380028247833252e-01,3.498460054397583008e-01,-5.971400067210197449e-02,9.131119847297668457e-01,-0.000000000000000000e+00,4.077090024948120117e-01
-5.345899984240531921e-02,-5.569599866867065430e-01,-1.171199977397918701e-01,0.000000000000000000e+00,-2.667320072650909424e-01,-9.637709856033325195e-01
-5.421119928359985352e-01,2.247460037469863892e-01,1.029200013726949692e-02,-7.629700005054473877e-02,0.000000000000000000e+00,9.970849752426147461e-01
-9.916199743747711182e-02,6.136300042271614075e-02,-7.428000215440988541e-03,4.360000137239694595e-03,-0.000000000000000000e+00,-9.999909996986389160e-01
-7.039500027894973755e-02,3.776769936084747314e-01,-5.586899816989898682e-02,-9.131770133972167969e-01,0.000000000000000000e+00,4.075630009174346924e-01
-2.160399965941905975e-02,4.696359932422637939e-01,3.020700067281723022e-02,-9.949600100517272949e-01,9.999999747378751636e-06,1.002719998359680176e-01
-4.206899926066398621e-02,4.020079970359802246e-01,2.748999930918216705e-02,-1.349999947706237435e-04,0.000000000000000000e+00,1.000000000000000000e+00
3.748999908566474915e-03,-8.124250173568725586e-01,2.682189941406250000e-01,9.898759722709655762e-01,5.430000019259750843e-04,1.419319957494735718e-01
-2.208829969167709351e-01,1.050420030951499939e-01,2.001300081610679626e-02,-9.999999974752427079e-07,-2.407079935073852539e-01,9.705979824066162109e-01
1.112800016999244690e-01,-1.678770035505294800e-01,-9.388999640941619873e-02,9.987930059432983398e-01,0.000000000000000000e+00,4.910700023174285889e-02
-7.899739742279052734e-01,7.337599992752075195e-02,-1.253999955952167511e-02,-1.016110032796859741e-01,0.000000000000000000e+00,9.948239922523498535e-01
-2.290609925985336304e-01,1.238309964537620544e-01,2.562299929559230804e-02,-2.554799988865852356e-02,0.000000000000000000e+00,9.996740221977233887e-01
-2.009900063276290894e-01,7.732900232076644897e-02,2.634100057184696198e-02,-2.554799988865852356e-02,0.000000000000000000e+00,9.996740221977233887e-01
-7.960700243711471558e-02,8.181100338697433472e-02,-1.181859970092773438e-01,-9.485890269279479980e-01,0.000000000000000000e+00,-3.165099918842315674e-01
8.540900051593780518e-02,7.275210022926330566e-01,-1.632120013236999512e-01,7.722730040550231934e-01,-4.800000169780105352e-05,-6.352909803390502930e-01
3.638000041246414185e-02,-5.234910249710083008e-01,2.781119942665100098e-01,9.883199632167816162e-02,-3.999999989900970832e-06,-9.951040148735046387e-01
1.320100016891956329e-02,-6.221690177917480469e-01,3.075740039348602295e-01,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.064099818468093872e-02,-4.911760091781616211e-01,3.006510138511657715e-01,-0.000000000000000000e+00,2.744539976119995117e-01,9.616000056266784668e-01
2.682700008153915405e-02,-5.165979862213134766e-01,1.071529984474182129e-01,9.898890256881713867e-01,3.000000106112565845e-06,1.418450027704238892e-01
9.574490189552307129e-01,-1.053510010242462158e-01,-5.680700019001960754e-02,1.517840027809143066e-01,-0.000000000000000000e+00,9.884139895439147949e-01
-6.771150231361389160e-01,8.579900115728378296e-02,-1.012000022456049919e-03,-1.016110032796859741e-01,0.000000000000000000e+00,9.948239922523498535e-01
-2.334129959344863892e-01,2.622300088405609131e-01,-8.527999743819236755e-03,1.362000033259391785e-02,0.000000000000000000e+00,-9.999070167541503906e-01
1.302919983863830566e-01,-6.698859930038452148e-01,2.874380052089691162e-01,9.881599992513656616e-02,1.999999994950485416e-06,-9.951059818267822266e-01
2.215799987316131592e-01,8.693499863147735596e-02,1.552200037986040115e-02,6.000000212225131691e-06,-2.406949996948242188e-01,9.706010222434997559e-01
-9.241459965705871582e-01,-5.493900179862976074e-02,-3.198900073766708374e-02,5.525700002908706665e-02,0.000000000000000000e+00,-9.984719753265380859e-01
-1.282760053873062134e-01,-7.000470161437988281e-01,3.075740039348602295e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.753800183534622192e-02,-1.954999985173344612e-03,-7.307999767363071442e-03,-2.524299919605255127e-02,-0.000000000000000000e+00,-9.996809959411621094e-01
6.500800251960754395e-01,5.048000067472457886e-02,-1.367300003767013550e-02,1.265809983015060425e-01,0.000000000000000000e+00,9.919559955596923828e-01
-4.987299814820289612e-02,-6.848999857902526855e-02,2.438999945297837257e-03,0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00
-2.773149907588958740e-01,2.563729882240295410e-01,2.439000084996223450e-02,-2.554799988865852356e-02,0.000000000000000000e+00,9.996740221977233887e-01
3.961350023746490479e-01,1.658290028572082520e-01,-1.769400015473365784e-02,-4.932599887251853943e-02,0.000000000000000000e+00,-9.987829923629760742e-01
3.939500078558921814e-02,1.313630044460296631e-01,2.661200053989887238e-02,2.525799907743930817e-02,0.000000000000000000e+00,9.996809959411621094e-01
4.844899848103523254e-02,-6.825079917907714844e-01,-6.936799734830856323e-02,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.074009984731674194e-01,-8.810000144876539707e-04,-1.257790029048919678e-01,9.486730098724365234e-01,0.000000000000000000e+00,-3.162580132484436035e-01
-6.628700345754623413e-02,6.383969783782958984e-01,-2.703100070357322693e-02,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.515339851379394531e-01,1.124290004372596741e-01,-3.970399871468544006e-02,-7.941299676895141602e-02,0.000000000000000000e+00,-9.968420267105102539e-01
6.803499907255172729e-02,-3.164109885692596436e-01,3.203700110316276550e-02,0.000000000000000000e+00,4.032869935035705566e-01,9.150739908218383789e-01
5.984029769897460938e-01,3.895600140094757080e-02,-8.330999873578548431e-03,1.013249978423118591e-01,0.000000000000000000e+00,9.948530197143554688e-01
5.935739874839782715e-01,1.111740022897720337e-01,-7.838999852538108826e-03,1.013249978423118591e-01,0.000000000000000000e+00,9.948530197143554688e-01
9.915400296449661255e-02,2.696470022201538086e-01,-5.235400050878524780e-02,9.131690263748168945e-01,6.000000212225131691e-06,4.075810015201568604e-01
7.292209863662719727e-01,9.572699666023254395e-02,-2.377199940383434296e-02,1.265809983015060425e-01,-0.000000000000000000e+00,9.919559955596923828e-01
8.077500015497207642e-02,-3.610120117664337158e-01,-1.583449989557266235e-01,0.000000000000000000e+00,-1.411139965057373047e-01,-9.899929761886596680e-01
3.993900120258331299e-02,-2.590039968490600586e-01,1.252300012856721878e-02,0.000000000000000000e+00,2.461279928684234619e-01,9.692370295524597168e-01
-6.628700345754623413e-02,-3.908579945564270020e-01,-2.495599910616874695e-02,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.007419824600219727e-01,2.068600058555603027e-02,2.438999945297837257e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.397139906883239746e-01,1.970749944448471069e-01,2.223500050604343414e-02,-5.093099921941757202e-02,0.000000000000000000e+00,9.987019896507263184e-01
-4.328899979591369629e-01,5.385100096464157104e-02,7.317000068724155426e-03,-3.000000106112565845e-06,-2.407120019197463989e-01,9.705970287322998047e-01
4.206520020961761475e-01,3.665800020098686218e-02,3.052999963983893394e-03,9.999999747378751636e-06,-2.407180070877075195e-01,9.705950021743774414e-01
2.638000063598155975e-03,4.782040119171142578e-01,4.422799870371818542e-02,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.298000156879425049e-03,-6.531310081481933594e-01,2.434429973363876343e-01,9.898899793624877930e-01,-2.499999936844687909e-05,1.418350040912628174e-01
-4.468309879302978516e-01,1.236200034618377686e-01,1.677300035953521729e-02,-5.093099921941757202e-02,0.000000000000000000e+00,9.987019896507263184e-01
8.770699799060821533e-02,-6.400619745254516602e-01,3.075740039348602295e-01,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.661699831485748291e-02,2.147690057754516602e-01,-3.199300169944763184e-02,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
5.579959750175476074e-01,1.473999954760074615e-02,-2.644300088286399841e-02,-6.136500090360641479e-02,-0.000000000000000000e+00,-9.981150031089782715e-01
